parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
tmax_allsnow:hru_7128:mon_1,log,factor,29.329838,23.463870399999998,35.1958056,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_10,log,factor,28.893252,23.1146016,34.6719024,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_11,log,factor,30.742506,24.5940048,36.8910072,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_12,log,factor,30.179509,24.143607199999998,36.2154108,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_2,log,factor,29.861717,23.8893736,35.8340604,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_3,log,factor,30.814302,24.651441600000002,36.977162400000005,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_4,log,factor,31.916646,25.5333168,38.2999752,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_5,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_6,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_7,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_8,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7128:mon_9,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_1,log,factor,29.261596,23.4092768,35.1139152,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_10,log,factor,33.145233,26.5161864,39.7742796,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_11,log,factor,30.815557,24.6524456,36.9786684,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_12,log,factor,30.035646,24.0285168,36.0427752,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_2,log,factor,29.820474,23.8563792,35.7845688,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_3,log,factor,30.753187,24.6025496,36.903824400000005,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_4,log,factor,31.699366,25.3594928,38.039239200000004,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_5,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_6,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_7,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_8,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7156:mon_9,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_1,log,factor,29.301415,23.441132,35.161698,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_10,log,factor,33.412944,26.7303552,40.0955328,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_11,log,factor,30.649289,24.5194312,36.7791468,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_12,log,factor,30.01394,24.011152000000003,36.016728,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_2,log,factor,29.855685,23.884548000000002,35.826822,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_3,log,factor,30.788725,24.63098,36.94647,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_4,log,factor,31.925014,25.540011200000002,38.3100168,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_5,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_6,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_7,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_8,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_allsnow:hru_7157:mon_9,log,factor,32.0,25.6,38.4,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5621:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5625:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5628:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5635:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5637:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5643:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5678:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5679:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5686:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5690:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5693:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5697:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5703:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_5728:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7128:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7156:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmax_cbh_adj:hru_7157:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_4,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_5,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_6,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_7,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_8,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5621:mon_9,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_1,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_10,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_11,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_12,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_2,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
tmin_cbh_adj:hru_5625:mon_3,none,relative,0.0,-3.0,3.0,pargp,1.0,0.0,1
